Remove,Duplicated,Tweet.Id,Date,Time,Text,PC,Username,City,NonCity,Memos,Missing,Coder_Initials,PC_Verbs,PC_Subjects,PC_2
0,Unique,1269000326323015680,2020-06-05,20:17:09,WHAT ARE YOU WILLING TO DO? Put it out there - your commitments publicly.  Share what you will do to defend Black bodies using #RJ4BlackLives.,CALLING ON PEOPLE TO PUBLICLY PLEDGE TO CHANGE THEIR BEHAVIOR,SisterSong_WOC,"Atlanta, GA",0,,0,AS,CALLING,ON PEOPLE TO PUBLICLY PLEDGE TO CHANGE THEIR BEHAVIOR,ENCOURAGING ONLINE PARTICIPATION
0,Unique,1269000642661691392,2020-06-05,20:18:24,"""You can do this work. You can fight for your own liberation in so many ways. What is your commitment today?"" @monicarsimpson #RJ4BlackLives",CALLING ON PEOPLE TO PUBLICLY PLEDGE TO CHANGE THEIR BEHAVIOR,SisterSong_WOC,"Atlanta, GA",0,,0,AS,CALLING,ON PEOPLE TO PUBLICLY PLEDGE TO CHANGE THEIR BEHAVIOR,ENCOURAGING ONLINE PARTICIPATION
0,Unique,1269008827350908928,2020-06-05,20:50:56,We are so inspired and fired up seeing so many people talking about their commitments to defend Black bodies and advance reproductive and racial justice. What will you do? Share using #RJ4BlackLives. https://t.co/MkWj4ORXkS,CALLING ON PEOPLE TO PUBLICLY PLEDGE TO CHANGE THEIR BEHAVIOR,SisterSong_WOC,"Atlanta, GA",0,,0,AS,CALLING,ON PEOPLE TO PUBLICLY PLEDGE TO CHANGE THEIR BEHAVIOR,ENCOURAGING ONLINE PARTICIPATION
0,Unique,1271956294560296704,2020-06-14,0:03:07,"His death spurs us to deepen our organizing to fight racist gentrification  and criminalization of Black communities in South Atlanta, tear down white supremacy, and eliminate the devastating poverty that we contend with every day. +",CALLING ON PROTESTERS TO FIGHT AGAINST WHITE SUPREMACY AND POVERTY,ProjectSouth,"Atlanta, GA",0,,0,AS,CALLING,ON PROTESTERS TO FIGHT AGAINST WHITE SUPREMACY AND POVERTY,REDEFINING RACISM
0,Unique,1267155469086281728,2020-05-31,18:06:21,"This is an opportunity to uplift and fight alongside those turning up in the streets and on the airwaves.

Today we prepare for the week ahead by intentionally grounding ourselves and fortifying our spirits for the protracted struggle.",CALLING ON PROTESTERS TO REST AND PREPARE FOR MORE ACTIVITY,BlackVisionsMN,"Minneapolis, MN",0,,0,AS,CALLING,ON PROTESTERS TO REST AND PREPARE FOR MORE ACTIVITY,ADVISING PROTESTERS
0,Unique,1264907318669520896,2020-05-25,13:13:00,"WE KNOW: (1) Substance use does not = child abuse. 
(2) Infant health is improved when people aren't afraid to get prenatal care. (3) Symptoms from opioid exposure are temporary and treatable. Tell NC senators to vote no on HB 918, which pushes myths &amp; stigma about drug exposure! https://t.co/wBfW4PGwB9",CALLING ON SENATORS TO VOTE NO ON HB918,SisterSong_WOC,"Atlanta, GA",0,,0,AS,CALLING,ON SENATORS TO VOTE NO ON HB918,DEMANDING POLICE REFORM
0,Unique,1267514461616816128,2020-06-01,17:52:51,"RT @Gabisfca: RT @YourAnonCentral: Goodmorning @realDonaldTrump did you sleep well in your bunker? We call on you to resign right now. 

The people demand, the fall of the regime. <U+270A><U+0001F3FF><U+270A><U+0001F3FF><U+270A><U+0001F3FF>#ICantBreathe #GeorgeFloyd #BlackLivesMatter",CALLING ON TRUMP TO RESIGN,blmlasvegas,"Las Vegas, NV",0,,0,AS,CALLING,ON TRUMP TO RESIGN,CRITICIZING OFFICIALS
0,Unique,1267514491820007424,2020-06-01,17:52:58,"RT @eisahussein123: RT @YourAnonCentral: Goodmorning @realDonaldTrump did you sleep well in your bunker? We call on you to resign right now. 

The people demand, the fall of the regime. <U+270A><U+0001F3FF><U+270A><U+0001F3FF><U+270A><U+0001F3FF>#ICantBreathe #GeorgeFloyd #BlackLivesMatter",CALLING ON TRUMP TO RESIGN,blmlasvegas,"Las Vegas, NV",0,,0,AS,CALLING,ON TRUMP TO RESIGN,CRITICIZING OFFICIALS
0,Unique,1267355825275670528,2020-06-01,7:22:29,THEY (@SacPolice and @sacsheriff) ARE AIMING FOR OUR HEADS!!! !!! https://t.co/8GsiAucW0v,CALLING OUT HYPOCRICY,BLMSacramento,"Sacramento, CA",0,THIS IS A FOLLOW UP TO THE PROTESTER HEAD INJURIES TWEETEDA BOUT EARLIER; VERB + HYPOCRACY,0,AS,CALLING,OUT HYPOCRICY,SPOTLIGHTING HYPOCRICY
0,Unique,1268256969451847680,2020-06-03,19:03:19,<U+0001F4A8> https://t.co/NQiF3URVru,CALLING OUT HYPOCRICY IN FAMOUS RAPPERS,handsupunited_,"St.Louis, MI",0,,0,AS,CALLING,OUT HYPOCRICY IN FAMOUS RAPPERS,SPOTLIGHTING HYPOCRICY
0,Unique,1270192380205871104,2020-06-09,3:13:57,"We got some folks tagging us for exposure, but not amplifying our struggle here right now...is that a thing?",CALLING OUT SELF SERVING USE OF SOCIAL MEDIA WITHOUT RECIPROCITY,BLMSacramento,"Sacramento, CA",0,,0,AS,CALLING,OUT SELF SERVING USE OF SOCIAL MEDIA WITHOUT RECIPROCITY,WARNING OF BAD ACTORS
0,Unique,1268429555573768192,2020-06-04,6:29:06,Please dont tag us in shit that is going to include the mayor or the police...we dont march with pigs or those that let the pigs kill us!,CALLING POLICE PIGS,BLMSacramento,"Sacramento, CA",0,,0,AS,CALLING,POLICE PIGS,ANTAGONIZING POLICE
0,Unique,1266474301651210240,2020-05-29,20:59:38,"They EXECUTED HIM!!!
These pigs should need to be put in general population!
#JusticeForMikelMcIntyre

Sacramento Sheriff releases new video in 2017 shooting death of unarmed black man https://t.co/mAa6IcDJJ3 via @ABC10",CALLING POLICE PIGS,BLMSacramento,"Sacramento, CA",0,,0,AS,CALLING,POLICE PIGS,ANTAGONIZING POLICE
0,Unique,1266929454569467904,2020-05-31,3:08:15,Our so called “leadership” has failed us. @GovTimWalz @MayorFrey,CALLING THE GOV AND MAYOR FAILURES,BlackVisionsMN,"Minneapolis, MN",0,,0,AS,CALLING,THE GOV AND MAYOR FAILURES,CRITICIZING OFFICIALS
0,Unique,1266867089089933056,2020-05-30,23:00:25,"We've been asking, we've been pleading, we've been crying out in the streets. Y'all don't Hear Us! YOU PUT A RACIST IN THE WHITE HOUSE https://t.co/vUmKIZuAt2",CALLING TRUMP A RACIST,BLM_216,"Cleveland, OH",0,,0,AS,CALLING,TRUMP A RACIST,CRITICIZING OFFICIALS
0,Unique,1269255847340912640,2020-06-06,13:12:30,<U+0001F645><U+0001F3FE><U+200D><U+2640><U+FE0F><U+0001F645><U+0001F3FE><U+200D><U+2640><U+FE0F><U+0001F645><U+0001F3FE><U+200D><U+2640><U+FE0F><U+0001F645><U+0001F3FE><U+200D><U+2640><U+FE0F><U+0001F645><U+0001F3FE><U+200D><U+2640><U+FE0F><U+0001F645><U+0001F3FE><U+200D><U+2640><U+FE0F><U+0001F645><U+0001F3FE><U+200D><U+2640><U+FE0F><U+0001F645><U+0001F3FE><U+200D><U+2640><U+FE0F><U+0001F645><U+0001F3FE><U+200D><U+2640><U+FE0F><U+0001F645><U+0001F3FE><U+200D><U+2640><U+FE0F> https://t.co/1MAOjLPifX,CELBRATING BLACK WOMEN FOR STRENGTH AND MORAL CERTITUDE,BLMLouisville,"Louisville, KN",0,,0,AS,CELBRATING,BLACK WOMEN FOR STRENGTH AND MORAL CERTITUDE,CELEBRATING BLACKNESS
0,Unique,1268320366423760896,2020-06-03,23:15:14,So happy for Minneapolis! #Louisville keep the pressure on your school board members! @JCPSKY &amp; @JCPSSuper we want them to end all contracts with @LMPD tell them to #defendblacklife and #defundpolice https://t.co/SV29CUwBzv,CELEBRATING A VICTORY IN ANOTHER CITY,BLMLouisville,"Louisville, KN",0,,0,AS,CELEBRATING,A VICTORY IN ANOTHER CITY,CELEBRATING POLICY VICTORY
0,Unique,1269639542371426304,2020-06-07,14:37:10,We love y’all fam. Been rocking since 45 got in office https://t.co/JIVQPApklD,CELEBRATING OTHER REGIONAL PROTEST CHAPTER,OrganizingBlack,"Baltimore, MD",0,INTERESTING,0,AS,CELEBRATING,OTHER REGIONAL PROTEST CHAPTER,COLLABORATING WITH LOCAL ORGANIZATION
0,Unique,1269171290725892096,2020-06-06,7:36:30,"RT @G_Minnie_: RT @sugaryacid: Happy pride month to my black sisters, not just my cisters!#BlackLivesMatter #PrideMonth https://t.co/xmQlTLNDe1",CELEBRATING PRIDE,blmlasvegas,"Las Vegas, NV",0,,0,AS,CELEBRATING,PRIDE,INTERSECTIONALIZING MOVEMENT
0,Unique,1271993055965589504,2020-06-14,2:29:11,"RIGHT ON! Our #SustainingCommunity partner, @WomanProjectHQ is at the Rhode Island State House for an ARTivist action. They’re doing projections to make it clear there’s no LGBT equality without racial justice.  — #BlackTransLivesMatter! #NoCopsAtPride! https://t.co/F4tOXEnoc6",CELEBRATING PRIDE,SisterSong_WOC,"Atlanta, GA",0,,0,AS,CELEBRATING,PRIDE,INTERSECTIONALIZING MOVEMENT
0,Unique,1268605858411413504,2020-06-04,18:09:40,Serving reform realness hunny! Slay! <U+0001F60D> https://t.co/VG3AOpOxZB https://t.co/rV8IonRcgr,CELEBRATING REFORM STYLE PROPOSALS SARCASM,BlackVisionsMN,"Minneapolis, MN",0,8CANTWAIT; REFORM; PRAISING REFORM SARCASTICALLY,0,AS,CELEBRATING,REFORM STYLE PROPOSALS SARCASM,CRITIQUING REFORMIST OR TONE DEAF ACTIVISM
0,Unique,1268561147348869120,2020-06-04,15:12:00,"Thank you to each person who made calls and the hundred who showed up on the streets. We spoke up, took action &amp; WE WON! Together, we halted a $23 million proposal to expand the Fulton County Jail. Thank you to the groups leading this effort. Grateful to be in community with you! https://t.co/YsGzThTTJz",CELEBRATING VICTORY,SisterSong_WOC,"Atlanta, GA",0,VICTORY,0,AS,CELEBRATING,VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1269013169189478400,2020-06-05,21:08:11,TOMORROW TUCSON! https://t.co/pY5uQkhb5w,CELEBRATION OF BLACK LIVE,TucsonBlm,"Tucson, AZ",0,"NOT A PROTEST, MORE OF A FESTIVAL WITH PERFORMANCES. KIND OF STRANGE AND DIFFERENT FROM OTHER EVENTS",0,AS,CELEBRATION,OF BLACK LIVE,CELEBRATING BLACKNESS
0,Unique,1.27E+18,2020-05-30,16:24:53,.@HelenGymAtLarge will you vote against giving $14M more to philly cops? #JusticeForGeorgeFloyd #DefundThePolice https://t.co/nIyYGVJ440,CHALLENGING CITY COUNCIL TO VOTE AGAINST POLICE FUNDING,BLMPhilly,"Philadelphia, PA",0,,0,AS,CHALLENGING,CITY COUNCIL TO VOTE AGAINST POLICE FUNDING,DEMANDING DEFUNDING POLICE
0,Unique,1267901389495078656,2020-06-02,19:30:22,LAPDHQ said they wanted to meet with #BlackLivesMatter leader @osopepatrisse. Why? You already know what our demands are. #BlackLivesMatter!,CHALLENGING LAPD TO NEGOTIATE WITH BLM DEMANDS,BLMLA,"Los Angeles, CA",0,INTERESTING,0,AS,CHALLENGING,LAPD TO NEGOTIATE WITH BLM DEMANDS,DEMANDING POLICE REFORM
0,Unique,1269896080633847808,2020-06-08,7:36:33,"RT @paige_colwell: RT @irishstand: Daniel O’Connell said of Irish-American slave owners:

""How can the generous, the charitable, the humane and the noble emotions of the Irish heart have become extinct within you?""

Time for every Irish-American to find … https://t.co/Dwav1JuX9t",CHALLENGING PERCEPTIONS OF IRISH DISADVANTAGE,blmlasvegas,"Las Vegas, NV",0,,0,AS,CHALLENGING,PERCEPTIONS OF IRISH DISADVANTAGE,REDEFINING RACISM
0,Unique,1268631892296793856,2020-06-04,19:53:07,"Berkeley and Oakland which have full investigation power of officers, including subpoena power, as well as the ability to take disciplinary action up to and including termination of officers. @Mayor_Steinberg",CITING POLICY IN OTHER CITIES,BLMSacramento,"Sacramento, CA",0,INTERESTING,0,AS,CITING,POLICY IN OTHER CITIES,SHARING UPDATES FROM OTHER CITIES
0,Unique,1268203310550581248,2020-06-03,15:30:05,@DetroitRampage_ Yes! We are working on helping him after his arraignment and will keep folks posted.,CLAIMING TO BE HELPING AN ARRESTED PROTESTER,justcitydetroit,"Detroit, MI",0,,0,AS,CLAIMING,TO BE HELPING AN ARRESTED PROTESTER,PROMOTING BAIL
0,Unique,1267859537266180096,2020-06-02,16:44:04,"If you were using our previous yellow flier, please use this one instead!",CLARIFYING EVENT INFORMATION,justcitydetroit,"Detroit, MI",0,,0,AS,CLARIFYING,EVENT INFORMATION,UPDATING PROTEST ACTIVITIES
0,Unique,1268247407873216256,2020-06-03,18:25:19,@janetmock Folx are telling us the Cash app isnt accepting payments. Is there another way to donate?,CLARIFYING HOW TO DONATE TO RECIPIENT BECUASE CASH APP ISNT WORKING,BLM_Nashville,"Nashville, TN",0,,0,AS,CLARIFYING,HOW TO DONATE TO RECIPIENT BECUASE CASH APP ISNT WORKING,REQUESTING DONATION
0,Unique,1268261050123800320,2020-06-03,19:19:32,"@CashApp  People are saying your app is not accepting payments to #IyannaDior .

We need assistance as to how those payments can go through?",CLARIFYING HOW TO DONATE TO RECIPIENT BECUASE CASH APP ISNT WORKING,BLM_Nashville,"Nashville, TN",0,,0,AS,CLARIFYING,HOW TO DONATE TO RECIPIENT BECUASE CASH APP ISNT WORKING,REQUESTING DONATION
0,Unique,1267721671655460864,2020-06-02,7:36:14,RT @unlocked_body: RT @whackkat: yo edit your hashtags on IG if you’re doing this. make it #BlackOutTuesday and not #BlackLivesMatter https://t.co/2TjC6pyDRT,CLARIFYING INSTRUCTIONS FOR HOW TO PARTICIPATE IN ONLINE DEMONSTRATION,blmlasvegas,"Las Vegas, NV",0,,0,AS,CLARIFYING,INSTRUCTIONS FOR HOW TO PARTICIPATE IN ONLINE DEMONSTRATION,ENCOURAGING ONLINE PARTICIPATION
0,Unique,1267736833171099648,2020-06-02,8:36:29,"RT @unclebami: RT @ChrissyRonkz: Use #BlackOutTuesday NOT #BlackLivesMatter for blank image posts
Use #BlackOutTuesday NOT #BlackLivesMatter for blank image posts
Use #BlackOutTuesday NOT #BlackLivesMatter for blank image posts
Use #BlackOutTuesday NOT #BlackLivesMatter for …",CLARIFYING INSTRUCTIONS FOR HOW TO PARTICIPATE IN ONLINE DEMONSTRATION,blmlasvegas,"Las Vegas, NV",0,,0,AS,CLARIFYING,INSTRUCTIONS FOR HOW TO PARTICIPATE IN ONLINE DEMONSTRATION,ENCOURAGING ONLINE PARTICIPATION
0,Unique,1267959037712142336,2020-06-02,23:19:26,"We are still not hosting this event, for the record.",CLARIFYING THAT THEY ARE NOT HOSTING AN EVENT,BLMSeattleKC,"Seattle, WA",0,,0,AS,CLARIFYING,THAT THEY ARE NOT HOSTING AN EVENT,UPDATING PROTEST ACTIVITIES
0,Unique,1268605859959058432,2020-06-04,18:09:41,"***please know that this is a JOKE***

We need abolition, not reform #DefundPolice #DefundMPD",CLARIFYING THAT THEY DO NOT ENDORSE REFORM,BlackVisionsMN,"Minneapolis, MN",0,,0,AS,CLARIFYING,THAT THEY DO NOT ENDORSE REFORM,CRITIQUING REFORMIST OR TONE DEAF ACTIVISM
0,Unique,1268324040038645504,2020-06-03,23:29:50,Update: #IyannaDior has a new Cashapp https://t.co/t0ymricxmR,CLARIFYNG HOW TO DONATE TO BLACK TRANS WOMAN WHO WAS ATTACKED,BLM_Nashville,"Nashville, TN",0,,0,AS,CLARIFYNG,HOW TO DONATE TO BLACK TRANS WOMAN WHO WAS ATTACKED,REQUESTING DONATION
0,Unique,1267055202483363840,2020-05-31,11:27:55,"@stoplapdspying Thank you for your important work and our powerful, long-standing partnership.",COLLABORATING WITH LOCAL ORG,BLMLA,"Los Angeles, CA",0,,0,AS,COLLABORATING,WITH LOCAL ORG,COLLABORATING WITH LOCAL ORGANIZATION
0,Unique,1268645667444076544,2020-06-04,20:47:52,"Annual Day of Giving for Black-led social change organizations serving in Baltimore. Over $10,000 in prizes. Register Your Organization Today - https://t.co/LrQ46GCuff @OSIBaltimore @StrongCityBalt @Bmore_CivicFund @Surdna_Fndn @NCFImpact @kresgeart @cheryldorsey @SBatten",COLLABORATING WITH LOCAL ORGANIZATIONS,CLLCTIVLY,0,1,,0,AS,COLLABORATING,WITH LOCAL ORGANIZATIONS,COLLABORATING WITH LOCAL ORGANIZATION
0,Unique,1267483007046336256,2020-06-01,15:47:52,"#NOTE This event is NOT being hosted by #BLMHOU, we believe in supporting activist actions and are supporting @TRAEABN's march. Any media inquires about the event should go directly to him, the organizer. Reading is fundamental. https://t.co/fhVq4kKF0R",COLLABORATING WITH LOCAL ORGANIZERS,BLMHOU,"Houston, TX",0,,0,AS,COLLABORATING,WITH LOCAL ORGANIZERS,COLLABORATING WITH LOCAL ORGANIZATION
0,Unique,1.27E+18,2020-06-14,18:43:06,Karissa Lewis of @Mvmnt4BlkLives on with us now!,COLLABORATING WITH M4BL,Dreamdefenders,0,1,,0,AS,COLLABORATING,WITH M4BL,COLLABORATING WITH LOCAL ORGANIZATION
0,Unique,1266062720937472000,2020-05-28,17:44:09,"Women of color already struggle to get the reproductive healthcare we need. It's even worse now with the coronavirus ravaging our communities, so we're joining with @ACLU and @acog in a lawsuit challenging federal limits on abortion pills! READ: https://t.co/sQEoHLW1Dt via @vice. https://t.co/edAkVF46JN",COLLABORATING WITH NATIONAL ORGANIZATIONS,SisterSong_WOC,"Atlanta, GA",0,,0,AS,COLLABORATING,WITH NATIONAL ORGANIZATIONS,COLLABORATING WITH LOCAL ORGANIZATION
0,Unique,1268684201127280640,2020-06-04,23:20:59,@NARAL @BlackWomensRJ @HigherHeights We are grateful for this incredible gesture of solidarity.  We really are stronger together.,COLLABORATING WITH OTHER ORGANIZATIONS,SisterSong_WOC,"Atlanta, GA",0,,0,AS,COLLABORATING,WITH OTHER ORGANIZATIONS,COLLABORATING WITH LOCAL ORGANIZATION
0,Unique,1267155467765047296,2020-05-31,18:06:20,"The Movement For Black Lives, and organizers mobilizing across the country, invite you to rise up with us and say no more! We are calling for a week of action June 1st to 5th In Defense of Black Lives.",COLLABORATING WITH OTHER ORGANIZATIONS,BlackVisionsMN,"Minneapolis, MN",0,INTERESTING--NATIONAL CALL,0,AS,COLLABORATING,WITH OTHER ORGANIZATIONS,COLLABORATING WITH LOCAL ORGANIZATION
0,Unique,1267169922603417600,2020-05-31,19:03:47,Please direct donations to https://t.co/6ma4D0DT7o for MN uprising based efforts. Orgs like Black Visions and RTB have gotten an overwhelming amount of support and we are trying to redirect funds to BIPOC orgs to fortify our radical MN organizing ecosystem <U+0001F49C>,COLLABORATING WITH OTHER ORGANIZATIONS,BlackVisionsMN,"Minneapolis, MN",0,,0,AS,COLLABORATING,WITH OTHER ORGANIZATIONS,COLLABORATING WITH LOCAL ORGANIZATION
0,Unique,1268215609029992448,2020-06-03,16:18:58,We will be doing our best today to add all of these businesses to the @eatOkraTheApp directory for a more immersive look at some of our communities businesses. Please reply if you have any other #BlackOwnedBusinesses that is missing from the list!,COLLECTING BLACK OWNED BUSNESS NAMES FOR AN AP,BLMPittsburgh,"Pittsburgh, PA",0,,0,AS,COLLECTING,BLACK OWNED BUSNESS NAMES FOR AN AP,CELEBRATING BLACKNESS
0,Unique,1268084095453736704,2020-06-03,7:36:22,"RT @martaxstyless: RT @clarxharry: I don't care if you are white, black, if you like women or men, if you are thin or not, if you pray to a god other than mine, if you prefer classical music to pop music. I only care that you are happy and that you have your rights. I suppor…",COMBATING NOTION THAT PROTESTERS SHOULD HAVE A PARTICULAR IDENTITY,blmlasvegas,"Las Vegas, NV",0,,0,AS,COMBATING,NOTION THAT PROTESTERS SHOULD HAVE A PARTICULAR IDENTITY,INTERSECTIONALIZING MOVEMENT
0,Unique,1268227509180674048,2020-06-03,17:06:15,Things are seeming to wrap up over by East Liberty Presbyterian Church. A great show out and demonstration organized by local church leaders. https://t.co/PKxWpd2ftA,COMMENDING PROTESTERS FOR SHOWING UP,BLMPittsburgh,"Pittsburgh, PA",0,,0,AS,COMMENDING,PROTESTERS FOR SHOWING UP,ENCOURAGING PARTICIPATION
0,Unique,1272170799051542528,2020-06-14,14:15:28,"“We never get to heal. You talking about the one that..Naw not that one. The other one. Oh the one when they..No not that one. The other one. The other one. The other one. The other one. We aren’t given enough time to even remember their names.” - SisterSong’s, Leah Jones",COMMENTING ON THE CONSTANT ENSLAUGHT OF POLICE VICTIMS,SisterSong_WOC,"Atlanta, GA",0,,0,AS,COMMENTING,ON THE CONSTANT ENSLAUGHT OF POLICE VICTIMS,HONORING A VICTIM OF POLICE VIOLENCE
0,Unique,1.27E+18,2020-06-13,18:11:59,"Just for clarity...
We ain't done protesting.",COMMITTING TO MORE PROTEST,BLMLA,"Los Angeles, CA",0,,0,AS,COMMITTING,TO MORE PROTEST,ENCOURAGING PARTICIPATION
