"","date","City","issues","actors","claims","valence","size_low","size_high","size_mean","fips_code","GEOID","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents"
"138","2020-05-28","minneapolis, minnesota","policing; racism","general protesters","antiracism; against police brutality",1,200,2000,1100,27053,"2743000",420324,80664,78301,85202,280424,38007,11244,7010,37317
"139","2020-05-28","minneapolis, minnesota","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,27053,"2743000",420324,80664,78301,85202,280424,38007,11244,7010,37317
"140","2020-05-28","minneapolis, minnesota","policing; racism","general protesters","antiracism; against police brutality",1,2000,2000,2000,27053,"2743000",420324,80664,78301,85202,280424,38007,11244,7010,37317
"141","2020-05-28","oakdale, minnesota","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,27163,"2747680",27963,2701,2697,4279,19501,1514,192,199,1646
"142","2020-05-28","roseville, minnesota","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,27123,"2755852",36026,3038,2966,7627,25470,3673,897,911,2399
"143","2020-05-28","saint anthony, minnesota","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,27053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-05-28","saint louis park, minnesota","policing; racism","general protesters","antiracism; against police brutality",1,24,24,24,27053,"2757220",48677,3366,3279,14645,37016,5035,1416,823,1919
"145","2020-05-28","saint paul, minnesota","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,27123,"2758000",304547,48996,48202,46719,193572,21068,5900,5263,22412
"146","2020-05-28","saint peter, minnesota","policing; racism","general protesters","antiracism; against police brutality",1,200,300,250,27103,"2758036",11854,397,325,1308,6939,553,95,199,2474
"147","2020-05-28","west saint paul, minnesota","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,27037,"2769700",19779,1002,990,2922,13988,1013,326,122,856
"148","2020-05-28","ferguson, missouri","policing; racism","general protesters","antiracism; against police brutality",1,50,50,50,29189,"2923986",20738,14013,13807,1528,12935,848,74,145,1144
"149","2020-05-28","saint louis, missouri","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,29510,"2965000",308174,143018,139685,43290,219272,23772,7134,5473,15212
"150","2020-05-28","saint louis, missouri","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,29510,"2965000",308174,143018,139685,43290,219272,23772,7134,5473,15212
"151","2020-05-28","omaha, nebraska","policing; racism","general protesters","antiracism; against police brutality",1,40,40,40,31055,"3137000",475862,58607,56977,75487,310170,27605,8978,4779,27338
"152","2020-05-28","trenton, new jersey","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,34021,"3474000",83412,41271,39643,4090,53271,1756,296,348,2884
"153","2020-05-28","albuquerque, new mexico","policing; racism","general protesters","antiracism; against police brutality",1,400,400,400,35001,"3502000",559374,18514,18111,74230,381711,40601,10205,9428,35627
"154","2020-05-28","albuquerque, new mexico","policing; racism","general protesters","antiracism; against police brutality",1,24,24,24,35001,"3502000",559374,18514,18111,74230,381711,40601,10205,9428,35627
"155","2020-05-28","carlsbad, new mexico","policing; racism","general protesters","antiracism; against police brutality",1,2,2,2,35015,"3512150",29158,539,490,2019,18904,1099,84,167,715
"156","2020-05-28","las vegas, nevada","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,32003,"3240000",634773,77650,75263,69028,432257,25548,8347,3286,26606
"157","2020-05-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,350,350,350,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"158","2020-05-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"159","2020-05-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,1000,1000,1000,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"160","2020-05-28","columbus, ohio","policing; racism","general protesters","antiracism; against police brutality",1,400,400,400,39049,"3918000",878553,254684,250787,138192,580151,54400,10742,8766,68079
"161","2020-05-28","forest grove, oregon","policing; racism","general protesters","antiracism; against police brutality",1,7,7,7,41067,"4126200",24457,139,108,2772,15033,1108,156,235,2207
"162","2020-05-28","portland, oregon","policing; racism","general protesters","antiracism; against police brutality",1,24,24,24,41051,"4159000",645291,37456,36712,144129,478991,66042,19836,11610,39283
"163","2020-05-28","portland, oregon","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,41051,"4159000",645291,37456,36712,144129,478991,66042,19836,11610,39283
"164","2020-05-28","gettysburg, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,42001,"4228960",7689,387,335,570,3780,456,48,229,2788
"165","2020-05-28","johnson, tennessee","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,47179,"4738320",66515,4719,4218,9849,42697,4451,1494,1248,7162
"166","2020-05-28","memphis, tennessee","policing; racism","One Church Memphis","antiracism; against police brutality",1,200,200,200,47157,"4748000",651932,417973,408034,66139,421282,30037,8596,5503,33623
"167","2020-05-28","beaumont, texas","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,48245,"4807000",118151,55386,53214,12022,75668,4502,1090,940,6826
"168","2020-05-28","dallas, texas","policing; racism","general protester","antiracism; against police brutality",1,15,15,15,48113,"4819000",1330612,323051,318008,182012,866043,72313,25030,9667,54323
"169","2020-05-28","stanwood, washington","policing; racism","general protesters","antiracism; against police brutality",1,1,1,1,53061,"5367455",7068,17,11,633,4373,256,46,36,278
"170","2020-05-29","birmingham, alabama","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,1073,"0107000",212297,148297,145320,25015,146827,9474,3550,2170,13881
"171","2020-05-29","troy, alabama","policing; racism","general protester","antiracism; against police brutality",1,NA,NA,NA,1109,"0176920",19112,7354,6747,1601,9809,875,216,275,4856
"172","2020-05-29","little rock, arkansas","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,5119,"0541000",197958,83216,81697,31719,133707,14739,5693,3738,8970
"173","2020-05-29","flagstaff, arizona","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,4005,"0423620",72402,1442,767,9512,36382,5120,1049,1443,21225
"174","2020-05-29","phoenix, arizona","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,4013,"0455000",1633017,116207,113532,191412,1047497,76720,20747,10970,77654
"175","2020-05-29","phoenix, arizona","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,4013,"0455000",1633017,116207,113532,191412,1047497,76720,20747,10970,77654
"176","2020-05-29","tucson, arizona","policing; racism","general protesters","against Black Lives Matter protesters, for white supremacy",2,1,1,1,4019,"0477000",541482,28136,25385,56860,343573,26894,4724,5619,51951
"177","2020-05-29","tucson, arizona","policing; racism","general protesters","antiracism; against police brutality; Black Lives Matter",1,100,400,250,4019,"0477000",541482,28136,25385,56860,343573,26894,4724,5619,51951
"178","2020-05-29","bakersfield, california","policing; racism","general protesters","against Black Lives Matter protesters",2,1,1,1,6029,"0603526",377917,28793,28280,32418,226243,11680,3594,1814,23757
"179","2020-05-29","bakersfield, california","policing; racism","general protesters","antiracism; against police brutality",1,200,500,350,6029,"0603526",377917,28793,28280,32418,226243,11680,3594,1814,23757
"180","2020-05-29","coronado, california","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,6073,"0616378",23639,851,213,5292,15935,3146,1183,641,1162
"181","2020-05-29","fresno, california","policing; racism","general protesters","antiracism; against police brutality",1,400,400,400,6019,"0627000",525010,38838,37909,46340,318512,14544,6371,2603,37741
"182","2020-05-29","la mesa, california","policing; racism","general protesters","antiracism; against police brutality",1,20,30,25,6073,"0640004",59556,4820,4775,10210,42411,4333,1009,453,4033
"183","2020-05-29","los angeles, california","policing; racism","general protesters","antiracism; against police brutality",1,2000,2000,2000,6037,"0644000",3966936,354169,344609,619287,2738015,208695,76566,37917,287690
"184","2020-05-29","los angeles, california","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,6037,"0644000",3966936,354169,344609,619287,2738015,208695,76566,37917,287690
"185","2020-05-29","los angeles, california","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,6037,"0644000",3966936,354169,344609,619287,2738015,208695,76566,37917,287690
"186","2020-05-29","mill valley, california","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,6041,"0647710",14330,167,164,4335,10762,2326,1101,466,193
"187","2020-05-29","moorpark, california","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,6111,"0649138",36372,577,577,7126,24801,2739,818,410,2092
"188","2020-05-29","mountain view, california","policing; racism","Mountain View Voices for Peace and Justice","antiracism; against police brutality",1,250,250,250,6085,"0649651",1970,95,95,302,1350,33,7,0,125
"189","2020-05-29","mountain view, california","policing; racism","Mountain View Voices for Peace and Justice","antiracism; against police brutality",1,250,250,250,6085,"0649670",81656,1273,1268,17555,59633,15925,2843,5124,3487
"190","2020-05-29","oakland, california","policing; racism","general protesters","antiracism; against police brutality",1,7500,7500,7500,6001,"0653000",425097,100966,99868,77864,308577,38590,11609,7821,23216
"191","2020-05-29","oakland, california","policing; racism","general protesters","antiracism; against police brutality",1,36,36,36,6001,"0653000",425097,100966,99868,77864,308577,38590,11609,7821,23216
"192","2020-05-29","oxnard, california","policing; racism","general protesters","antiracism; against police brutality",1,24,24,24,6111,"0654652",208154,5422,5368,16882,129351,4781,910,692,12435
"193","2020-05-29","rancho cucamonga, california","policing; racism","general protesters","antiracism; against police brutality",1,500,500,500,6071,"0659451",176379,17635,16906,25146,117786,11515,3136,1739,14217
"194","2020-05-29","redding, california","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,6089,"0659920",91580,1378,1294,10661,63168,3677,1554,350,5231
"195","2020-05-29","sacramento, california","policing; racism","Black Lives Matter Sacramento","Black Lives Matter",1,200,200,200,6067,"0664000",500930,66004,64339,71909,339153,26271,9725,4388,35440
"196","2020-05-29","san francisco, california","policing; racism","general protesters","antiracism; against police brutality",1,2000,2000,2000,6075,"0667000",874961,45556,44181,241699,695330,107424,35058,19535,51607
